actualprice,amenities,auto_des,bedrooms,booking_amt,city,covAreaUnit,flooring_typ,fur_unfur,house_facing,landmarks,lat,locality,lon,main_charges,no_balconies,parking,possesionby,power_status,property_typ,psnstats,seller_type,sqftprice,tenantsPreference,water_status
21100000,"Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Intercom Facility,Conference Room","4 BHK, Villa is available for Sale in Budigere Cross, Bangalore for 2.1 Crore(s)",4,1000000,Bangalore,1030,Vitrified,Unfurnished,East Facing Property,Next to Indus internationaland Ajim premji University.,13.46885801746511,Sarjapur Road,77.84497623721016,quarterly,2,2 Covered,Mar '24,No/Rare Powercut,Residential House,Under Construction,agent,6193.0,onlygirls,Water Availability 24 Hours Available
28800000,"Fireplace,Golf Course,Jogging and Strolling Track,Outdoor Tennis Courts,Internet/Wi-Fi Connectivity,Visitor Parking,Conference Room","4 BHK, Villa is available for Sale in Kanakapura Road, Bangalore for 2.8 Crore(s)",4,2880000,Bangalore,2100,Ceramic Tiles,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,Kanakapura Road,77.84497623721016,yearly,3,2 Covered,Mar '26,No/Rare Powercut,Villa,Under Construction,Agent,9690.0,couples,Water Availability 24 Hours Available
18000000,"Smart Home,Private pool ,House help accommodation,Banquet Hall,Internet/Wi-Fi Connectivity,Conference Room","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 1.8 Crore(s)",4,2880000,Bangalore,2730,Vitrified,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,Yelahanka,77.84497623721016,halfyearly,3,2 Covered,Dec '23,No/Rare Powercut,Villa,Under Construction,contracter,9690.0,bachelors,Water Availability 24 Hours Available
14500000,"Smart Home,Private pool ,House help accommodation,Banquet Hall,Internet/Wi-Fi Connectivity,Conference Room","3 BHK, Residential House is available for Sale in Jakkur, Bangalore for 1.4 Crore(s)",4,2880000,Bangalore,2730,Vitrified,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,Yelahanka,77.84497623721016,halfyearly,3,2 Covered,Dec '23,No/Rare Powercut,Villa,Under Construction,builder,9690.0,family,Water Availability 24 Hours Available
18661502,"Smart Home,Private pool ,House help accommodation,Banquet Hall,Internet/Wi-Fi Connectivity,Conference Room","4 BHK, Villa is available for Sale in Chikkajala, Bangalore for 1.8 Crore(s)",4,2880000,Bangalore,2730,Vitrified,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,Yelahanka,77.84497623721016,monthly,3,1 Covered,Dec '23,No/Rare Powercut,Villa,Under Construction,builder,9690.0,onlyboys,Water Availability 24 Hours Available
102500000,"Smart Home,Private pool ,House help accommodation,Banquet Hall,Internet/Wi-Fi Connectivity,Conference Room","4 BHK, Residential House is available for Sale in Dollars Colony Stage 2nd RMV, Bangalore for 10.2 Crore(s)",4,2880000,Bangalore,2730,Vitrified,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,Yelahanka,77.84497623721016,quarterly,3,3 Covered,Dec '23,No/Rare Powercut,Villa,Under Construction,owner,9690.0,bachelors,Water Availability 24 Hours Available
36000000,Intercom Facility,"4 BHK, Residential House is available for Sale in Gubbalala, Bangalore for 3.6 Crore(s)",4,2880000,Bangalore,4800,Vitrified,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,"Gubbalala, Subramanyapura",77.84497623721016,halfyearly,3,3 Covered,Dec '23,No/Rare Powercut,Residential House,Ready to Move,owner,9690.0,bachelors,Water Availability 24 Hours Available
47000000,Intercom Facility,"4 BHK, Villa is available for Sale in Hennur Main Road, Bangalore for 4.7 Crore(s)",4,2880000,Bangalore,4800,Vitrified,Unfurnished,East Facing Property,Next to BGS International School,13.46885801746511,"Gubbalala, Subramanyapura",77.84497623721016,halfyearly,3,3 Covered,Dec '23,No/Rare Powercut,Residential House,Ready to Move,agent,9690.0,onlyboys,Water Availability 24 Hours Available
22000000,"Jogging and Strolling Track,Visitor Parking","4 BHK, Villa is available for Sale in Varthur, Bangalore for 2.2 Crore(s)",4,2880000,Bangalore,2100,"Ceramic Tiles,Marble,Vitrified,Wooden",Unfurnished,East Facing Property,Next to BGS International School,13.720526486025532,Varthur,77.90384335983205,yearly,3,2 Open,Dec '25,No/Rare Powercut,Villa,Under Construction,contracter,9690.0,onlyboys,Water Availability 24 Hours Available
29600000,"Hilltop,Jogging and Strolling Track,Visitor Parking,Intercom Facility,Conference Room","4 BHK, Villa is available for Sale in Bidarahalli, Bangalore for 2.9 Crore(s)",4,2880000,Bangalore,2100,"Ceramic Tiles,Marble,Vitrified,Wooden",Unfurnished,East Facing Property,Next to BGS International School,13.720526486025532,Varthur,77.90384335983205,quarterly,3,2 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,agent,9690.0,onlygirls,Water Availability 24 Hours Available
29000000,"Fingerprint Access,Air Conditioned,Jogging and Strolling Track,Internet/Wi-Fi Connectivity,Visitor Parking,Conference Room","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 2.9 Crore(s)",4,2880000,Bangalore,2500,"Granite,Marble,Normal Tiles/Kotah Stone,Wooden",Unfurnished,East Facing Property,Next to BGS International School,13.468799967902482,Yelahanka,78.51420160408674,monthly,3,"2 Covered, 1 Open",Jan '26,No/Rare Powercut,Villa,Under Construction,owner,9690.0,bachelors,Water Availability 24 Hours Available
25200000,"Fingerprint Access,Air Conditioned,Jogging and Strolling Track,Internet/Wi-Fi Connectivity,Visitor Parking,Conference Room","10 BHK, Residential House is available for Sale in Ramamurthy Nagar, Bangalore for 2.5 Crore(s)",4,2880000,Bangalore,2500,"Granite,Marble,Normal Tiles/Kotah Stone,Wooden",Unfurnished,East Facing Property,Next to BGS International School,13.468799967902482,Yelahanka,78.51420160408674,quarterly,3,2 Covered,Jan '26,No/Rare Powercut,Villa,Under Construction,builder,9690.0,couples,Water Availability 24 Hours Available
39800000,"House help accommodation,Air Conditioned,Jogging and Strolling Track,Internet/Wi-Fi Connectivity,Intercom Facility","4 BHK, Villa is available for Sale in Bannerughatta, Bangalore for 3.9 Crore(s)",4,100000,Bangalore,4723,"Marble,Vitrified",Semi-Furnished,East Facing Property,"Close proximity to schools, hospitals and market",13.547814759437811,Bannerughatta,77.80529173351279,halfyearly,2,1 Covered,Dec '23,No/Rare Powercut,Villa,Under Construction,Agent,8122.0,onlyboys,Water Availability 24 Hours Available
29000000,"Island Kitchen Layout,Theme based Architectures,Fingerprint Access,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Conference Room","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 2.9 Crore(s)",4,500000,Bangalore,1809,"Marble,Wooden",Unfurnished,East Facing Property,Very much near to Sompura gate which will be the upcoming metro,13.518928538022074,Sarjapur Road,78.50598032232028,monthly,3,2 Covered,Sep '24,No/Rare Powercut,Villa,Under Construction,Agent,8562.0,onlyboys,Water Availability 24 Hours Available
55000000,"Island Kitchen Layout,Theme based Architectures,Fingerprint Access,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Conference Room","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 5.5 Crore(s)",4,500000,Bangalore,1809,"Marble,Wooden",Unfurnished,East Facing Property,Very much near to Sompura gate which will be the upcoming metro,13.518928538022074,Sarjapur Road,78.50598032232028,quarterly,3,1 Covered,Sep '24,No/Rare Powercut,Villa,Under Construction,contracter,8562.0,family,Water Availability 24 Hours Available
35000000,"Full Glass Wall,Air Conditioned,Conference Room","7 BHK, Villa is available for Sale in Defence Enclave, Bangalore for 3.5 Crore(s)",4,500000,Bangalore,1809,"Marble,Wooden",Unfurnished,East Facing Property,Very much near to Sompura gate which will be the upcoming metro,13.518928538022074,Sarjapur Road,78.50598032232028,monthly,3,5 Covered,Sep '24,No/Rare Powercut,Villa,Under Construction,builder,8562.0,onlygirls,Water Availability 24 Hours Available
31600000,"Full Glass Wall,Air Conditioned,Conference Room","4 BHK, Villa is available for Sale in Sarjapura, Bangalore for 3.1 Crore(s)",4,500000,Bangalore,1809,"Marble,Wooden",Unfurnished,East Facing Property,Very much near to Sompura gate which will be the upcoming metro,13.518928538022074,Sarjapur Road,78.50598032232028,quarterly,3,5 Covered,Sep '24,No/Rare Powercut,Villa,Under Construction,builder,8562.0,family,Water Availability 24 Hours Available
12095100,Jogging and Strolling Track,"4 BHK, Villa is available for Sale in Chandapura, Bangalore for 1.2 Crore(s)",4,300000,Bangalore,1825,Vitrified,Unfurnished,East Facing Property,"Alliance University 14 min, Narayana Hrudayalaya 15 min, E City 20 min",12.871879438824928,Chandapura,78.5380918341504,halfyearly,2,1 Covered,Feb '24,No/Rare Powercut,Villa,Under Construction,Agent,4838.0,onlygirls,Water Availability 24 Hours Available
60000000,"Skydeck,Bar/Lounge,Golf Course,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Devanahalli, Bangalore for 6.0 Crore(s)",4,1000000,Bangalore,3080,"Ceramic Tiles,Vitrified,Wooden",Unfurnished,East Facing Property,Devanahalli Railway Station 2 km,13.385759582810186,Devanahalli,78.21134194701447,halfyearly,1,2 Open,Jul '25,No/Rare Powercut,Villa,Under Construction,Agent,13636.0,couples,Water Availability 24 Hours Available
37000000,"Skydeck,Bar/Lounge,Golf Course,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility","5 BHK, Residential House is available for Sale in Uttarahalli Main Road, Bangalore for 3.7 Crore(s)",4,1000000,Bangalore,3080,"Ceramic Tiles,Vitrified,Wooden",Unfurnished,East Facing Property,Devanahalli Railway Station 2 km,13.385759582810186,Devanahalli,78.21134194701447,quarterly,1,"3 Covered, 1 Open",Jul '25,No/Rare Powercut,Villa,Under Construction,builder,13636.0,bachelors,Water Availability 24 Hours Available
17900000,"Jogging and Strolling Track,Internet/Wi-Fi Connectivity,Service/Goods Lift,Visitor Parking,Intercom Facility","3 BHK, Villa is available for Sale in Kadugodi, Bangalore for 1.7 Crore(s)",3,500000,Bangalore,1672,"Vitrified,Ceramic Tiles",Unfurnished,East Facing Property,"Close to Safal Market, Kadugodi",13.385759582810186,Kadugodi,78.21134194701447,quarterly,3,2 Covered,Dec '25,No/Rare Powercut,Villa,Under Construction,Agent,7924.0,bachelors,Water Availability 24 Hours Available
14800000,"Jogging and Strolling Track,Outdoor Tennis Courts,Visitor Parking,Conference Room","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 1.4 Crore(s)",,,Bangalore,,,,,"Channasandra Main Road, Nagondanahalli",,,,monthly,,2 Covered,,,,,builder,,onlygirls,
7000000,"Bar/Lounge,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Intercom Facility,Conference Room","2 BHK, Villa is available for Sale in Nandi Hills, Bangalore for 70.0 Lac(s)",2,100000,Bangalore,1000,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,,Nandi Hills,,quarterly,4,1 Covered,Jun '24,No/Rare Powercut,Villa,Under Construction,Agent,5833.0,onlygirls,Water Availability 24 Hours Available
39000000,"Bar/Lounge,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Intercom Facility,Conference Room","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 3.9 Crore(s)",2,100000,Bangalore,1000,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,,Nandi Hills,,halfyearly,4,1 Covered,Jun '24,No/Rare Powercut,Villa,Under Construction,builder,5833.0,family,Water Availability 24 Hours Available
27315000,"Jogging and Strolling Track,Laundry Service,Visitor Parking","4 BHK, Villa is available for Sale in Electronic City, Bangalore for 2.7 Crore(s)",2,100000,Bangalore,1580,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.121177563417769,Electronic City,78.27908502220647,monthly,4,1 Covered,Jun '24,No/Rare Powercut,Villa,Ready to Move,agent,5833.0,family,Water Availability 24 Hours Available
16500000,Jogging and Strolling Track,"2 BHK, Residential House is available for Sale in Whitefield, Bangalore for 1.6 Crore(s)",2,100000,Bangalore,950,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.015657058768198,Whitefield,77.75416794539818,quarterly,4,1 Covered,Jun '24,No/Rare Powercut,Residential House,Ready to Move,contracter,5833.0,onlygirls,Water Availability 24 Hours Available
32100000,Jogging and Strolling Track,"4 BHK, Villa is available for Sale in Huttanahalli, Bangalore for 3.2 Crore(s)",2,100000,Bangalore,950,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.015657058768198,Whitefield,77.75416794539818,monthly,4,1 Covered,Jun '24,No/Rare Powercut,Residential House,Ready to Move,contracter,5833.0,family,Water Availability 24 Hours Available
71000000,"Private jaccuzi,Theme based Architectures,Air Conditioned","5 BHK, Residential House is available for Sale in Siddanna Layout Bikasipura, Bangalore for 7.1 Crore(s)",2,100000,Bangalore,2000,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.015657058768198,Siddanna Layout Bikasipura,77.75416794539818,yearly,4,"2 Covered, 2 Open",Jun '24,No/Rare Powercut,Residential House,Ready to Move,contracter,5833.0,onlygirls,Water Availability 24 Hours Available
47500000,"Jogging and Strolling Track,Outdoor Tennis Courts,Intercom Facility","3 BHK, Villa is available for Sale in Whitefield, Bangalore for 4.7 Crore(s)",2,100000,Bangalore,2000,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.015657058768198,Siddanna Layout Bikasipura,77.75416794539818,monthly,4,2 Covered,Jun '24,No/Rare Powercut,Residential House,Ready to Move,owner,5833.0,onlyboys,Water Availability 24 Hours Available
25900000,"Air Conditioned,Jogging and Strolling Track,Outdoor Tennis Courts,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Intercom Facility,Conference Room","4 BHK, Villa is available for Sale in Sarjapur Road, Bangalore for 2.5 Crore(s)",2,100000,Bangalore,2000,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.015657058768198,Siddanna Layout Bikasipura,77.75416794539818,yearly,4,2 Covered,Jun '24,No/Rare Powercut,Residential House,Ready to Move,agent,5833.0,family,Water Availability 24 Hours Available
49900000,"Farm-House,Town House,Water Front,Hilltop,Skyline View,Sea facing,Smart Home,Skydeck,Private jaccuzi,Island Kitchen Layout,Wrap Around Balcony,Concierge Services,Fireplace,Theme based Architectures,Wine Cellar,Private pool ,Helipad,Full Glass Wall,Sky Villa,Bar/Lounge,Fingerprint Access,Health club with Steam / Jaccuzi,Golf Course,House help accommodation,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Private Garage,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room,Mansion,Downtown","4 BHK, Villa is available for Sale in Yelahanka, Bangalore for 4.9 Crore(s)",2,100000,Bangalore,3100,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.653173242586712,Yelahanka,77.876418716861,yearly,4,3 Covered,Jun '24,No/Rare Powercut,Villa,Ready to Move,agent,5833.0,onlygirls,Water Availability 24 Hours Available
43500000,"Farm-House,Town House,Water Front,Hilltop,Skyline View,Sea facing,Smart Home,Skydeck,Private jaccuzi,Island Kitchen Layout,Wrap Around Balcony,Concierge Services,Fireplace,Theme based Architectures,Wine Cellar,Private pool ,Helipad,Full Glass Wall,Sky Villa,Bar/Lounge,Fingerprint Access,Health club with Steam / Jaccuzi,Golf Course,House help accommodation,Air Conditioned,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,Private Garage,Laundry Service,Internet/Wi-Fi Connectivity,RO Water System,Service/Goods Lift,Visitor Parking,Intercom Facility,Conference Room,Mansion,Downtown","4 BHK, Villa is available for Sale in Hosur Road, Bangalore for 4.3 Crore(s)",2,100000,Bangalore,3100,"Vitrified,Ceramic Tiles",Furnished,East Facing Property,chikkaballapur,13.653173242586712,Yelahanka,77.876418716861,monthly,4,3 Covered,Jun '24,No/Rare Powercut,Villa,Ready to Move,builder,5833.0,family,Water Availability 24 Hours Available
19600000,"Theme based Architectures,House help accommodation,Jogging and Strolling Track,Laundry Service,Internet/Wi-Fi Connectivity,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Varthur, Bangalore for 1.9 Crore(s)",4,500000,Bangalore,2450,"Ceramic Tiles,Granite,Marble,Vitrified,Wooden",Unfurnished,Near Daiwik Sparsh Villas,Near Daiwik Sparsh Villas,13.045445961545395,Varthur,78.72417373384047,yearly,4,2 Covered,Aug '23,No/Rare Powercut,Villa,Ready to Move,Agent,5632.0,onlyboys,Water Availability 24 Hours Available
35000000,"Theme based Architectures,House help accommodation,Jogging and Strolling Track,Laundry Service,Internet/Wi-Fi Connectivity,Visitor Parking,Intercom Facility","4 BHK, Villa is available for Sale in Whitefield, Bangalore for 3.5 Crore(s)",4,500000,Bangalore,2450,"Ceramic Tiles,Granite,Marble,Vitrified,Wooden",Unfurnished,Near Daiwik Sparsh Villas,Near Daiwik Sparsh Villas,13.045445961545395,Varthur,78.72417373384047,monthly,4,2 Covered,Aug '23,No/Rare Powercut,Villa,Ready to Move,builder,5632.0,onlygirls,Water Availability 24 Hours Available
